"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"12/03/2025 15:00:00 - 12/03/2025 16:00:00","BZN|FI","Without sequence","153.61","",""
"12/03/2025 16:00:00 - 12/03/2025 17:00:00","BZN|FI","Without sequence","189.98","",""
"12/03/2025 17:00:00 - 12/03/2025 18:00:00","BZN|FI","Without sequence","201.78","",""
"12/03/2025 18:00:00 - 12/03/2025 19:00:00","BZN|FI","Without sequence","236.25","",""
"12/03/2025 19:00:00 - 12/03/2025 20:00:00","BZN|FI","Without sequence","181.78","",""
"12/03/2025 20:00:00 - 12/03/2025 21:00:00","BZN|FI","Without sequence","145.67","",""
"12/03/2025 21:00:00 - 12/03/2025 22:00:00","BZN|FI","Without sequence","133.65","",""
"12/03/2025 22:00:00 - 12/03/2025 23:00:00","BZN|FI","Without sequence","113.6","",""
"12/03/2025 23:00:00 - 13/03/2025 00:00:00","BZN|FI","Without sequence","101.6","",""
"13/03/2025 00:00:00 - 13/03/2025 01:00:00","BZN|FI","Without sequence","108.24","",""
"13/03/2025 01:00:00 - 13/03/2025 02:00:00","BZN|FI","Without sequence","98.61","",""
"13/03/2025 02:00:00 - 13/03/2025 03:00:00","BZN|FI","Without sequence","92.39","",""
"13/03/2025 03:00:00 - 13/03/2025 04:00:00","BZN|FI","Without sequence","91.23","",""
"13/03/2025 04:00:00 - 13/03/2025 05:00:00","BZN|FI","Without sequence","95.73","",""
"13/03/2025 05:00:00 - 13/03/2025 06:00:00","BZN|FI","Without sequence","130.0","",""
"13/03/2025 06:00:00 - 13/03/2025 07:00:00","BZN|FI","Without sequence","164.39","",""
"13/03/2025 07:00:00 - 13/03/2025 08:00:00","BZN|FI","Without sequence","223.71","",""
"13/03/2025 08:00:00 - 13/03/2025 09:00:00","BZN|FI","Without sequence","223.7","",""
"13/03/2025 09:00:00 - 13/03/2025 10:00:00","BZN|FI","Without sequence","250.0","",""
"13/03/2025 10:00:00 - 13/03/2025 11:00:00","BZN|FI","Without sequence","223.68","",""
"13/03/2025 11:00:00 - 13/03/2025 12:00:00","BZN|FI","Without sequence","223.72","",""
"13/03/2025 12:00:00 - 13/03/2025 13:00:00","BZN|FI","Without sequence","230.64","",""
"13/03/2025 13:00:00 - 13/03/2025 14:00:00","BZN|FI","Without sequence","237.99","",""
"13/03/2025 14:00:00 - 13/03/2025 15:00:00","BZN|FI","Without sequence","227.36","",""
"13/03/2025 15:00:00 - 13/03/2025 16:00:00","BZN|FI","Without sequence","198.49","",""
"13/03/2025 16:00:00 - 13/03/2025 17:00:00","BZN|FI","Without sequence","205.68","",""
"13/03/2025 17:00:00 - 13/03/2025 18:00:00","BZN|FI","Without sequence","239.41","",""
"13/03/2025 18:00:00 - 13/03/2025 19:00:00","BZN|FI","Without sequence","249.09","",""
"13/03/2025 19:00:00 - 13/03/2025 20:00:00","BZN|FI","Without sequence","195.97","",""
"13/03/2025 20:00:00 - 13/03/2025 21:00:00","BZN|FI","Without sequence","123.86","",""
"13/03/2025 21:00:00 - 13/03/2025 22:00:00","BZN|FI","Without sequence","135.67","",""
"13/03/2025 22:00:00 - 13/03/2025 23:00:00","BZN|FI","Without sequence","98.75","",""
"13/03/2025 23:00:00 - 14/03/2025 00:00:00","BZN|FI","Without sequence","71.37","",""
"14/03/2025 00:00:00 - 14/03/2025 01:00:00","BZN|FI","Without sequence","109.07","",""
"14/03/2025 01:00:00 - 14/03/2025 02:00:00","BZN|FI","Without sequence","91.26","",""
"14/03/2025 02:00:00 - 14/03/2025 03:00:00","BZN|FI","Without sequence","88.14","",""
"14/03/2025 03:00:00 - 14/03/2025 04:00:00","BZN|FI","Without sequence","84.2","",""
"14/03/2025 04:00:00 - 14/03/2025 05:00:00","BZN|FI","Without sequence","85.47","",""
"14/03/2025 05:00:00 - 14/03/2025 06:00:00","BZN|FI","Without sequence","98.99","",""
"14/03/2025 06:00:00 - 14/03/2025 07:00:00","BZN|FI","Without sequence","129.21","",""
"14/03/2025 07:00:00 - 14/03/2025 08:00:00","BZN|FI","Without sequence","135.32","",""
"14/03/2025 08:00:00 - 14/03/2025 09:00:00","BZN|FI","Without sequence","130.0","",""
"14/03/2025 09:00:00 - 14/03/2025 10:00:00","BZN|FI","Without sequence","98.9","",""
"14/03/2025 10:00:00 - 14/03/2025 11:00:00","BZN|FI","Without sequence","81.89","",""
"14/03/2025 11:00:00 - 14/03/2025 12:00:00","BZN|FI","Without sequence","78.04","",""
"14/03/2025 12:00:00 - 14/03/2025 13:00:00","BZN|FI","Without sequence","52.8","",""
"14/03/2025 13:00:00 - 14/03/2025 14:00:00","BZN|FI","Without sequence","45.16","",""
"14/03/2025 14:00:00 - 14/03/2025 15:00:00","BZN|FI","Without sequence","46.54","",""
"14/03/2025 15:00:00 - 14/03/2025 16:00:00","BZN|FI","Without sequence","50.01","",""
"14/03/2025 16:00:00 - 14/03/2025 17:00:00","BZN|FI","Without sequence","99.96","",""
"14/03/2025 17:00:00 - 14/03/2025 18:00:00","BZN|FI","Without sequence","132.96","",""
"14/03/2025 18:00:00 - 14/03/2025 19:00:00","BZN|FI","Without sequence","141.5","",""
"14/03/2025 19:00:00 - 14/03/2025 20:00:00","BZN|FI","Without sequence","130.49","",""
"14/03/2025 20:00:00 - 14/03/2025 21:00:00","BZN|FI","Without sequence","96.6","",""
"14/03/2025 21:00:00 - 14/03/2025 22:00:00","BZN|FI","Without sequence","58.59","",""
"14/03/2025 22:00:00 - 14/03/2025 23:00:00","BZN|FI","Without sequence","22.43","",""
"14/03/2025 23:00:00 - 15/03/2025 00:00:00","BZN|FI","Without sequence","6.4","",""
"15/03/2025 00:00:00 - 15/03/2025 01:00:00","BZN|FI","Without sequence","0.0","",""
"15/03/2025 01:00:00 - 15/03/2025 02:00:00","BZN|FI","Without sequence","0.0","",""
"15/03/2025 02:00:00 - 15/03/2025 03:00:00","BZN|FI","Without sequence","-0.01","",""
"15/03/2025 03:00:00 - 15/03/2025 04:00:00","BZN|FI","Without sequence","-0.02","",""
"15/03/2025 04:00:00 - 15/03/2025 05:00:00","BZN|FI","Without sequence","-0.01","",""
"15/03/2025 05:00:00 - 15/03/2025 06:00:00","BZN|FI","Without sequence","0.0","",""
"15/03/2025 06:00:00 - 15/03/2025 07:00:00","BZN|FI","Without sequence","0.0","",""
"15/03/2025 07:00:00 - 15/03/2025 08:00:00","BZN|FI","Without sequence","0.01","",""
"15/03/2025 08:00:00 - 15/03/2025 09:00:00","BZN|FI","Without sequence","0.02","",""
"15/03/2025 09:00:00 - 15/03/2025 10:00:00","BZN|FI","Without sequence","0.0","",""
"15/03/2025 10:00:00 - 15/03/2025 11:00:00","BZN|FI","Without sequence","0.0","",""
"15/03/2025 11:00:00 - 15/03/2025 12:00:00","BZN|FI","Without sequence","0.0","",""
"15/03/2025 12:00:00 - 15/03/2025 13:00:00","BZN|FI","Without sequence","0.0","",""
"15/03/2025 13:00:00 - 15/03/2025 14:00:00","BZN|FI","Without sequence","0.0","",""
"15/03/2025 14:00:00 - 15/03/2025 15:00:00","BZN|FI","Without sequence","0.35","",""
"15/03/2025 15:00:00 - 15/03/2025 16:00:00","BZN|FI","Without sequence","1.86","",""
"15/03/2025 16:00:00 - 15/03/2025 17:00:00","BZN|FI","Without sequence","5.7","",""
"15/03/2025 17:00:00 - 15/03/2025 18:00:00","BZN|FI","Without sequence","10.77","",""
"15/03/2025 18:00:00 - 15/03/2025 19:00:00","BZN|FI","Without sequence","11.21","",""
"15/03/2025 19:00:00 - 15/03/2025 20:00:00","BZN|FI","Without sequence","11.01","",""
"15/03/2025 20:00:00 - 15/03/2025 21:00:00","BZN|FI","Without sequence","10.55","",""
"15/03/2025 21:00:00 - 15/03/2025 22:00:00","BZN|FI","Without sequence","10.09","",""
"15/03/2025 22:00:00 - 15/03/2025 23:00:00","BZN|FI","Without sequence","8.96","",""
"15/03/2025 23:00:00 - 16/03/2025 00:00:00","BZN|FI","Without sequence","8.16","",""
"16/03/2025 00:00:00 - 16/03/2025 01:00:00","BZN|FI","Without sequence","0.01","",""
"16/03/2025 01:00:00 - 16/03/2025 02:00:00","BZN|FI","Without sequence","1.4","",""
"16/03/2025 02:00:00 - 16/03/2025 03:00:00","BZN|FI","Without sequence","1.25","",""
"16/03/2025 03:00:00 - 16/03/2025 04:00:00","BZN|FI","Without sequence","1.26","",""
"16/03/2025 04:00:00 - 16/03/2025 05:00:00","BZN|FI","Without sequence","5.88","",""
"16/03/2025 05:00:00 - 16/03/2025 06:00:00","BZN|FI","Without sequence","7.16","",""
"16/03/2025 06:00:00 - 16/03/2025 07:00:00","BZN|FI","Without sequence","8.23","",""
"16/03/2025 07:00:00 - 16/03/2025 08:00:00","BZN|FI","Without sequence","8.87","",""
"16/03/2025 08:00:00 - 16/03/2025 09:00:00","BZN|FI","Without sequence","9.32","",""
"16/03/2025 09:00:00 - 16/03/2025 10:00:00","BZN|FI","Without sequence","8.62","",""
"16/03/2025 10:00:00 - 16/03/2025 11:00:00","BZN|FI","Without sequence","6.78","",""
"16/03/2025 11:00:00 - 16/03/2025 12:00:00","BZN|FI","Without sequence","0.93","",""
"16/03/2025 12:00:00 - 16/03/2025 13:00:00","BZN|FI","Without sequence","0.65","",""
"16/03/2025 13:00:00 - 16/03/2025 14:00:00","BZN|FI","Without sequence","0.71","",""
"16/03/2025 14:00:00 - 16/03/2025 15:00:00","BZN|FI","Without sequence","1.22","",""
"16/03/2025 15:00:00 - 16/03/2025 16:00:00","BZN|FI","Without sequence","7.92","",""
"16/03/2025 16:00:00 - 16/03/2025 17:00:00","BZN|FI","Without sequence","9.75","",""
"16/03/2025 17:00:00 - 16/03/2025 18:00:00","BZN|FI","Without sequence","20.43","",""
"16/03/2025 18:00:00 - 16/03/2025 19:00:00","BZN|FI","Without sequence","27.78","",""
"16/03/2025 19:00:00 - 16/03/2025 20:00:00","BZN|FI","Without sequence","23.37","",""
"16/03/2025 20:00:00 - 16/03/2025 21:00:00","BZN|FI","Without sequence","12.02","",""
"16/03/2025 21:00:00 - 16/03/2025 22:00:00","BZN|FI","Without sequence","11.63","",""
"16/03/2025 22:00:00 - 16/03/2025 23:00:00","BZN|FI","Without sequence","11.21","",""
"16/03/2025 23:00:00 - 17/03/2025 00:00:00","BZN|FI","Without sequence","10.92","",""
"17/03/2025 00:00:00 - 17/03/2025 01:00:00","BZN|FI","Without sequence","10.77","",""
"17/03/2025 01:00:00 - 17/03/2025 02:00:00","BZN|FI","Without sequence","10.75","",""
"17/03/2025 02:00:00 - 17/03/2025 03:00:00","BZN|FI","Without sequence","10.65","",""
"17/03/2025 03:00:00 - 17/03/2025 04:00:00","BZN|FI","Without sequence","24.75","",""
"17/03/2025 04:00:00 - 17/03/2025 05:00:00","BZN|FI","Without sequence","33.01","",""
"17/03/2025 05:00:00 - 17/03/2025 06:00:00","BZN|FI","Without sequence","80.41","",""
"17/03/2025 06:00:00 - 17/03/2025 07:00:00","BZN|FI","Without sequence","119.1","",""
"17/03/2025 07:00:00 - 17/03/2025 08:00:00","BZN|FI","Without sequence","134.47","",""
"17/03/2025 08:00:00 - 17/03/2025 09:00:00","BZN|FI","Without sequence","118.93","",""
"17/03/2025 09:00:00 - 17/03/2025 10:00:00","BZN|FI","Without sequence","78.27","",""
"17/03/2025 10:00:00 - 17/03/2025 11:00:00","BZN|FI","Without sequence","24.59","",""
"17/03/2025 11:00:00 - 17/03/2025 12:00:00","BZN|FI","Without sequence","26.0","",""
"17/03/2025 12:00:00 - 17/03/2025 13:00:00","BZN|FI","Without sequence","21.89","",""
"17/03/2025 13:00:00 - 17/03/2025 14:00:00","BZN|FI","Without sequence","22.9","",""
"17/03/2025 14:00:00 - 17/03/2025 15:00:00","BZN|FI","Without sequence","35.22","",""
"17/03/2025 15:00:00 - 17/03/2025 16:00:00","BZN|FI","Without sequence","51.41","",""
"17/03/2025 16:00:00 - 17/03/2025 17:00:00","BZN|FI","Without sequence","80.06","",""
"17/03/2025 17:00:00 - 17/03/2025 18:00:00","BZN|FI","Without sequence","119.22","",""
"17/03/2025 18:00:00 - 17/03/2025 19:00:00","BZN|FI","Without sequence","145.86","",""
"17/03/2025 19:00:00 - 17/03/2025 20:00:00","BZN|FI","Without sequence","135.39","",""
"17/03/2025 20:00:00 - 17/03/2025 21:00:00","BZN|FI","Without sequence","112.03","",""
"17/03/2025 21:00:00 - 17/03/2025 22:00:00","BZN|FI","Without sequence","77.73","",""
"17/03/2025 22:00:00 - 17/03/2025 23:00:00","BZN|FI","Without sequence","48.74","",""
"17/03/2025 23:00:00 - 18/03/2025 00:00:00","BZN|FI","Without sequence","34.96","",""
"18/03/2025 00:00:00 - 18/03/2025 01:00:00","BZN|FI","Without sequence","31.86","",""
"18/03/2025 01:00:00 - 18/03/2025 02:00:00","BZN|FI","Without sequence","23.46","",""
"18/03/2025 02:00:00 - 18/03/2025 03:00:00","BZN|FI","Without sequence","39.78","",""
"18/03/2025 03:00:00 - 18/03/2025 04:00:00","BZN|FI","Without sequence","45.46","",""
"18/03/2025 04:00:00 - 18/03/2025 05:00:00","BZN|FI","Without sequence","72.09","",""
"18/03/2025 05:00:00 - 18/03/2025 06:00:00","BZN|FI","Without sequence","111.83","",""
"18/03/2025 06:00:00 - 18/03/2025 07:00:00","BZN|FI","Without sequence","119.78","",""
"18/03/2025 07:00:00 - 18/03/2025 08:00:00","BZN|FI","Without sequence","108.03","",""
"18/03/2025 08:00:00 - 18/03/2025 09:00:00","BZN|FI","Without sequence","79.89","",""
"18/03/2025 09:00:00 - 18/03/2025 10:00:00","BZN|FI","Without sequence","39.44","",""
"18/03/2025 10:00:00 - 18/03/2025 11:00:00","BZN|FI","Without sequence","8.56","",""
"18/03/2025 11:00:00 - 18/03/2025 12:00:00","BZN|FI","Without sequence","0.3","",""
"18/03/2025 12:00:00 - 18/03/2025 13:00:00","BZN|FI","Without sequence","0.01","",""
"18/03/2025 13:00:00 - 18/03/2025 14:00:00","BZN|FI","Without sequence","1.24","",""
"18/03/2025 14:00:00 - 18/03/2025 15:00:00","BZN|FI","Without sequence","1.75","",""
"18/03/2025 15:00:00 - 18/03/2025 16:00:00","BZN|FI","Without sequence","2.99","",""
"18/03/2025 16:00:00 - 18/03/2025 17:00:00","BZN|FI","Without sequence","1.99","",""
"18/03/2025 17:00:00 - 18/03/2025 18:00:00","BZN|FI","Without sequence","4.43","",""
"18/03/2025 18:00:00 - 18/03/2025 19:00:00","BZN|FI","Without sequence","6.4","",""
"18/03/2025 19:00:00 - 18/03/2025 20:00:00","BZN|FI","Without sequence","3.0","",""
"18/03/2025 20:00:00 - 18/03/2025 21:00:00","BZN|FI","Without sequence","1.01","",""
"18/03/2025 21:00:00 - 18/03/2025 22:00:00","BZN|FI","Without sequence","0.53","",""
"18/03/2025 22:00:00 - 18/03/2025 23:00:00","BZN|FI","Without sequence","0.79","",""
"18/03/2025 23:00:00 - 19/03/2025 00:00:00","BZN|FI","Without sequence","0.01","",""
"19/03/2025 00:00:00 - 19/03/2025 01:00:00","BZN|FI","Without sequence","0.0","",""
"19/03/2025 01:00:00 - 19/03/2025 02:00:00","BZN|FI","Without sequence","0.0","",""
"19/03/2025 02:00:00 - 19/03/2025 03:00:00","BZN|FI","Without sequence","0.0","",""
"19/03/2025 03:00:00 - 19/03/2025 04:00:00","BZN|FI","Without sequence","0.0","",""
"19/03/2025 04:00:00 - 19/03/2025 05:00:00","BZN|FI","Without sequence","0.0","",""
"19/03/2025 05:00:00 - 19/03/2025 06:00:00","BZN|FI","Without sequence","2.25","",""
"19/03/2025 06:00:00 - 19/03/2025 07:00:00","BZN|FI","Without sequence","5.68","",""
"19/03/2025 07:00:00 - 19/03/2025 08:00:00","BZN|FI","Without sequence","9.78","",""
"19/03/2025 08:00:00 - 19/03/2025 09:00:00","BZN|FI","Without sequence","8.92","",""
"19/03/2025 09:00:00 - 19/03/2025 10:00:00","BZN|FI","Without sequence","5.39","",""
"19/03/2025 10:00:00 - 19/03/2025 11:00:00","BZN|FI","Without sequence","3.82","",""
"19/03/2025 11:00:00 - 19/03/2025 12:00:00","BZN|FI","Without sequence","2.21","",""
"19/03/2025 12:00:00 - 19/03/2025 13:00:00","BZN|FI","Without sequence","0.99","",""
"19/03/2025 13:00:00 - 19/03/2025 14:00:00","BZN|FI","Without sequence","1.06","",""
"19/03/2025 14:00:00 - 19/03/2025 15:00:00","BZN|FI","Without sequence","4.17","",""
"19/03/2025 15:00:00 - 19/03/2025 16:00:00","BZN|FI","Without sequence","10.7","",""
"19/03/2025 16:00:00 - 19/03/2025 17:00:00","BZN|FI","Without sequence","45.0","",""
"19/03/2025 17:00:00 - 19/03/2025 18:00:00","BZN|FI","Without sequence","103.05","",""
"19/03/2025 18:00:00 - 19/03/2025 19:00:00","BZN|FI","Without sequence","97.73","",""
"19/03/2025 19:00:00 - 19/03/2025 20:00:00","BZN|FI","Without sequence","66.84","",""
"19/03/2025 20:00:00 - 19/03/2025 21:00:00","BZN|FI","Without sequence","40.04","",""
"19/03/2025 21:00:00 - 19/03/2025 22:00:00","BZN|FI","Without sequence","53.19","",""
"19/03/2025 22:00:00 - 19/03/2025 23:00:00","BZN|FI","Without sequence","40.01","",""
"19/03/2025 23:00:00 - 20/03/2025 00:00:00","BZN|FI","Without sequence","26.7","",""
"20/03/2025 00:00:00 - 20/03/2025 01:00:00","BZN|FI","Without sequence","12.24","",""
"20/03/2025 01:00:00 - 20/03/2025 02:00:00","BZN|FI","Without sequence","19.02","",""
"20/03/2025 02:00:00 - 20/03/2025 03:00:00","BZN|FI","Without sequence","16.26","",""
"20/03/2025 03:00:00 - 20/03/2025 04:00:00","BZN|FI","Without sequence","20.21","",""
"20/03/2025 04:00:00 - 20/03/2025 05:00:00","BZN|FI","Without sequence","29.05","",""
"20/03/2025 05:00:00 - 20/03/2025 06:00:00","BZN|FI","Without sequence","94.98","",""
"20/03/2025 06:00:00 - 20/03/2025 07:00:00","BZN|FI","Without sequence","115.61","",""
"20/03/2025 07:00:00 - 20/03/2025 08:00:00","BZN|FI","Without sequence","115.45","",""
"20/03/2025 08:00:00 - 20/03/2025 09:00:00","BZN|FI","Without sequence","107.08","",""
"20/03/2025 09:00:00 - 20/03/2025 10:00:00","BZN|FI","Without sequence","90.46","",""
"20/03/2025 10:00:00 - 20/03/2025 11:00:00","BZN|FI","Without sequence","104.72","",""
"20/03/2025 11:00:00 - 20/03/2025 12:00:00","BZN|FI","Without sequence","130.83","",""
"20/03/2025 12:00:00 - 20/03/2025 13:00:00","BZN|FI","Without sequence","104.01","",""
"20/03/2025 13:00:00 - 20/03/2025 14:00:00","BZN|FI","Without sequence","62.1","",""
"20/03/2025 14:00:00 - 20/03/2025 15:00:00","BZN|FI","Without sequence","50.0","",""
"20/03/2025 15:00:00 - 20/03/2025 16:00:00","BZN|FI","Without sequence","70.0","",""
"20/03/2025 16:00:00 - 20/03/2025 17:00:00","BZN|FI","Without sequence","126.87","",""
"20/03/2025 17:00:00 - 20/03/2025 18:00:00","BZN|FI","Without sequence","172.48","",""
"20/03/2025 18:00:00 - 20/03/2025 19:00:00","BZN|FI","Without sequence","224.33","",""
"20/03/2025 19:00:00 - 20/03/2025 20:00:00","BZN|FI","Without sequence","175.27","",""
"20/03/2025 20:00:00 - 20/03/2025 21:00:00","BZN|FI","Without sequence","110.99","",""
"20/03/2025 21:00:00 - 20/03/2025 22:00:00","BZN|FI","Without sequence","112.44","",""
"20/03/2025 22:00:00 - 20/03/2025 23:00:00","BZN|FI","Without sequence","101.71","",""
"20/03/2025 23:00:00 - 21/03/2025 00:00:00","BZN|FI","Without sequence","73.09","",""
"21/03/2025 00:00:00 - 21/03/2025 01:00:00","BZN|FI","Without sequence","78.75","",""
"21/03/2025 01:00:00 - 21/03/2025 02:00:00","BZN|FI","Without sequence","91.56","",""
"21/03/2025 02:00:00 - 21/03/2025 03:00:00","BZN|FI","Without sequence","92.36","",""
"21/03/2025 03:00:00 - 21/03/2025 04:00:00","BZN|FI","Without sequence","88.68","",""
"21/03/2025 04:00:00 - 21/03/2025 05:00:00","BZN|FI","Without sequence","93.65","",""
"21/03/2025 05:00:00 - 21/03/2025 06:00:00","BZN|FI","Without sequence","118.92","",""
"21/03/2025 06:00:00 - 21/03/2025 07:00:00","BZN|FI","Without sequence","205.88","",""
"21/03/2025 07:00:00 - 21/03/2025 08:00:00","BZN|FI","Without sequence","191.84","",""
"21/03/2025 08:00:00 - 21/03/2025 09:00:00","BZN|FI","Without sequence","129.99","",""
"21/03/2025 09:00:00 - 21/03/2025 10:00:00","BZN|FI","Without sequence","127.18","",""
"21/03/2025 10:00:00 - 21/03/2025 11:00:00","BZN|FI","Without sequence","85.13","",""
"21/03/2025 11:00:00 - 21/03/2025 12:00:00","BZN|FI","Without sequence","79.99","",""
"21/03/2025 12:00:00 - 21/03/2025 13:00:00","BZN|FI","Without sequence","79.99","",""
"21/03/2025 13:00:00 - 21/03/2025 14:00:00","BZN|FI","Without sequence","84.19","",""
"21/03/2025 14:00:00 - 21/03/2025 15:00:00","BZN|FI","Without sequence","76.93","",""
"21/03/2025 15:00:00 - 21/03/2025 16:00:00","BZN|FI","Without sequence","99.52","",""
"21/03/2025 16:00:00 - 21/03/2025 17:00:00","BZN|FI","Without sequence","130.0","",""
"21/03/2025 17:00:00 - 21/03/2025 18:00:00","BZN|FI","Without sequence","211.64","",""
"21/03/2025 18:00:00 - 21/03/2025 19:00:00","BZN|FI","Without sequence","155.05","",""
"21/03/2025 19:00:00 - 21/03/2025 20:00:00","BZN|FI","Without sequence","58.61","",""
"21/03/2025 20:00:00 - 21/03/2025 21:00:00","BZN|FI","Without sequence","22.97","",""
"21/03/2025 21:00:00 - 21/03/2025 22:00:00","BZN|FI","Without sequence","22.46","",""
"21/03/2025 22:00:00 - 21/03/2025 23:00:00","BZN|FI","Without sequence","13.35","",""
"21/03/2025 23:00:00 - 22/03/2025 00:00:00","BZN|FI","Without sequence","2.0","",""
"22/03/2025 00:00:00 - 22/03/2025 01:00:00","BZN|FI","Without sequence","2.03","",""
"22/03/2025 01:00:00 - 22/03/2025 02:00:00","BZN|FI","Without sequence","2.0","",""
"22/03/2025 02:00:00 - 22/03/2025 03:00:00","BZN|FI","Without sequence","1.24","",""
"22/03/2025 03:00:00 - 22/03/2025 04:00:00","BZN|FI","Without sequence","1.24","",""
"22/03/2025 04:00:00 - 22/03/2025 05:00:00","BZN|FI","Without sequence","1.24","",""
"22/03/2025 05:00:00 - 22/03/2025 06:00:00","BZN|FI","Without sequence","1.5","",""
"22/03/2025 06:00:00 - 22/03/2025 07:00:00","BZN|FI","Without sequence","1.25","",""
"22/03/2025 07:00:00 - 22/03/2025 08:00:00","BZN|FI","Without sequence","1.3","",""
"22/03/2025 08:00:00 - 22/03/2025 09:00:00","BZN|FI","Without sequence","0.21","",""
"22/03/2025 09:00:00 - 22/03/2025 10:00:00","BZN|FI","Without sequence","0.06","",""
"22/03/2025 10:00:00 - 22/03/2025 11:00:00","BZN|FI","Without sequence","-0.21","",""
"22/03/2025 11:00:00 - 22/03/2025 12:00:00","BZN|FI","Without sequence","-3.47","",""
"22/03/2025 12:00:00 - 22/03/2025 13:00:00","BZN|FI","Without sequence","-10.01","",""
"22/03/2025 13:00:00 - 22/03/2025 14:00:00","BZN|FI","Without sequence","-9.41","",""
"22/03/2025 14:00:00 - 22/03/2025 15:00:00","BZN|FI","Without sequence","-3.47","",""
"22/03/2025 15:00:00 - 22/03/2025 16:00:00","BZN|FI","Without sequence","-0.1","",""
"22/03/2025 16:00:00 - 22/03/2025 17:00:00","BZN|FI","Without sequence","1.23","",""
"22/03/2025 17:00:00 - 22/03/2025 18:00:00","BZN|FI","Without sequence","7.66","",""
